Date,Open,High,Low,Close,Volume
8/14/2015,28.58,29.0775,28.5025,28.99,171718064
8/17/2015,29.01,29.4125,28.875,29.29,163538980
8/18/2015,29.1075,29.36,29.0025,29.125,138242832
8/19/2015,29.025,29.13,28.67,28.7525,193146040
8/20/2015,28.52,28.5875,27.9075,28.1625,274006488
8/21/2015,27.6075,27.975,26.4112,26.44,513101884
8/24/2015,23.7175,27.2,23,25.78,648825168
8/25/2015,27.7775,27.7775,25.875,25.935,414406396
8/26/2015,26.7712,27.4725,26.2625,27.4225,387098444
8/27/2015,28.0575,28.31,27.505,28.23,338464224
8/28/2015,28.0425,28.3275,27.885,28.3225,212657628
8/31/2015,28.0075,28.6325,28,28.19,224917084
9/1/2015,27.5375,27.97,26.84,26.93,307383440
9/2/2015,27.5575,28.085,27.2828,28.085,247555248
9/3/2015,28.1225,28.195,27.51,27.5925,212935760
9/4/2015,27.2425,27.6125,27.1275,27.3175,199985244
9/8/2015,27.9125,28.14,27.58,28.0775,219374504
9/9/2015,28.44,28.505,27.4425,27.5375,340043216
9/10/2015,27.5675,28.3206,27.475,28.1425,251571324
9/11/2015,27.9475,28.5525,27.94,28.5525,199661892
9/14/2015,29.145,29.2225,28.715,28.8275,233453724
9/15/2015,28.9825,29.1325,28.605,29.07,173364620
9/16/2015,29.0625,29.135,28.86,29.1025,148693956
9/17/2015,28.915,29.1225,28.4288,28.48,256450564
9/18/2015,28.0525,28.575,27.9675,28.3625,297141164
9/21/2015,28.4175,28.8425,28.415,28.8025,200887860
9/22/2015,28.345,28.545,28.13,28.35,201384636
9/23/2015,28.4075,28.68,28.325,28.58,143026864
9/24/2015,28.3125,28.875,28.0925,28.75,200877900
9/25/2015,29.11,29.1725,28.505,28.6775,224607704
9/28/2015,28.4625,28.6425,28.11,28.11,208436044
9/29/2015,28.2075,28.3775,26.965,27.265,293461536
9/30/2015,27.5425,27.885,27.1825,27.575,265892132
10/1/2015,27.2675,27.405,26.8275,27.395,255716400
10/2/2015,27.0025,27.7534,26.8875,27.595,232079032
10/5/2015,27.47,27.8424,27.2675,27.695,208258972
10/6/2015,27.6575,27.935,27.4413,27.8275,195427908
10/7/2015,27.935,27.9425,27.3525,27.695,187062200
10/8/2015,27.5475,27.5475,27.0525,27.375,247918308
10/9/2015,27.5,28.07,27.3725,28.03,211064560
10/12/2015,28.1825,28.1875,27.86,27.9,121868816
10/13/2015,27.705,28.1125,27.67,27.9475,132197024
10/14/2015,27.8225,27.88,27.39,27.5525,177849796
10/15/2015,27.7325,28.025,27.6225,27.965,150693808
10/16/2015,27.945,28,27.6325,27.76,156930436
10/19/2015,27.7,27.9375,27.5275,27.9325,119036612
10/20/2015,27.835,28.5425,27.705,28.4425,195871052
10/21/2015,28.5,28.895,28.425,28.44,169307896
10/22/2015,28.5825,28.875,28.525,28.875,166616356
10/23/2015,29.175,29.807,29.0825,29.77,237467656
10/26/2015,29.52,29.5325,28.73,28.82,265335124
10/27/2015,28.85,29.135,28.4975,28.6375,279537600
10/28/2015,29.2325,29.825,29.015,29.8175,342205408
10/29/2015,29.675,30.1725,29.5675,30.1325,204909336
10/30/2015,30.2475,30.305,29.8625,29.875,197461016
11/2/2015,29.9675,30.34,29.9025,30.295,128813068
11/3/2015,30.1975,30.8725,30.175,30.6425,182075904
11/4/2015,30.7825,30.955,30.405,30.5,179544200
11/5/2015,30.4625,30.6725,30.045,30.23,158210720
11/6/2015,30.2775,30.4525,30.155,30.265,132169132
11/9/2015,30.24,30.4525,30.0125,30.1425,135485620
11/10/2015,29.225,29.5175,29.0153,29.1925,236511724
11/11/2015,29.0925,29.355,28.8025,29.0275,180871884
11/12/2015,29.065,29.205,28.9125,28.93,130102316
11/13/2015,28.8,28.8925,28.0675,28.085,183249612
11/16/2015,27.845,28.56,27.75,28.5437,152426804
11/17/2015,28.73,28.7625,28.33,28.4225,110467756
11/18/2015,28.94,29.3725,28.875,29.3225,186698788
11/19/2015,29.41,29.9375,29.19,29.695,173183280
11/20/2015,29.8,29.98,29.7125,29.825,137148384
11/23/2015,29.8175,29.9325,29.335,29.4375,129930112
11/24/2015,29.3325,29.8375,29.28,29.72,171212688
11/25/2015,29.8025,29.8075,29.48,29.5075,85553232
11/27/2015,29.5725,29.6025,29.4,29.4525,52185780
11/30/2015,29.4975,29.8525,29.4375,29.575,156721288
12/1/2015,29.6875,29.7025,29.215,29.335,139409496
12/2/2015,29.2625,29.5275,29.02,29.07,133546252
12/3/2015,29.1375,29.1975,28.555,28.8,166278036
12/4/2015,28.8225,29.8125,28.7775,29.7575,231107908
12/7/2015,29.745,29.965,29.4525,29.57,128336996
12/8/2015,29.38,29.65,29.215,29.5575,137237800
12/9/2015,29.41,29.4225,28.77,28.905,185445428
12/10/2015,29.01,29.235,28.8775,29.0425,116850908
12/11/2015,28.7975,28.8475,28.2127,28.295,187544644
12/14/2015,28.045,28.17,27.4475,28.12,260014436
12/15/2015,27.985,28.2,27.5875,27.6225,213292420
12/16/2015,27.7675,27.9975,27.2,27.835,224953868
12/17/2015,28.005,28.0625,27.245,27.245,179091308
12/18/2015,27.2275,27.38,26.4525,26.5075,385813308
12/21/2015,26.82,26.8425,26.3925,26.8325,190362440
12/22/2015,26.85,26.93,26.6127,26.8075,131157468
12/23/2015,26.8175,27.2125,26.8,27.1525,130629416
12/24/2015,27.25,27.25,26.9875,27.0075,54386720
12/28/2015,26.8975,26.9225,26.5452,26.705,106816840
12/29/2015,26.74,27.3575,26.715,27.185,123724972
12/30/2015,27.145,27.175,26.795,26.83,100855108
12/31/2015,26.7525,26.7575,26.205,26.315,163649264
1/4/2016,25.6525,26.342,25.5,26.3375,270597548
1/5/2016,26.4375,26.4625,25.6025,25.6775,223163968
1/6/2016,25.14,25.5925,24.9675,25.175,273829552
1/7/2016,24.67,25.0325,24.1075,24.1125,324377712
1/8/2016,24.6375,24.7775,24.19,24.24,283192064
1/11/2016,24.7425,24.765,24.335,24.6325,198957508
1/12/2016,25.1375,25.1725,24.71,24.99,196616908
1/13/2016,25.08,25.2975,24.325,24.3475,249758524
1/14/2016,24.49,25.12,23.935,24.88,252680508
1/15/2016,24.05,24.4275,23.84,24.2825,319335564
1/19/2016,24.6025,24.6625,23.875,24.165,212350988
1/20/2016,23.775,24.5474,23.355,24.1975,289337664
1/21/2016,24.265,24.47,23.735,24.075,208645852
1/22/2016,24.6575,25.365,24.5925,25.355,263201868
1/25/2016,25.38,25.3825,24.8025,24.86,207178100
1/26/2016,24.9825,25.22,24.5175,24.9975,300308008
1/27/2016,24.01,24.1572,23.335,23.355,533478696
1/28/2016,23.4475,23.63,23.0975,23.5225,222715300
1/29/2016,23.6975,24.335,23.5875,24.335,257666016
2/1/2016,24.1175,24.1775,23.85,24.1075,163774164
2/2/2016,23.855,24.01,23.57,23.62,149428860
2/3/2016,23.75,24.21,23.52,24.0875,183857176
2/4/2016,23.965,24.3325,23.7975,24.15,185886608
2/5/2016,24.13,24.23,23.4225,23.505,185672256
2/8/2016,23.2825,23.925,23.26,23.7525,216085500
2/9/2016,23.5725,23.985,23.4825,23.7475,177324780
2/10/2016,23.98,24.0875,23.525,23.5675,169374404
2/11/2016,23.4475,23.68,23.1475,23.425,200298844
2/12/2016,23.5475,23.625,23.2525,23.4975,161405524
2/16/2016,23.755,24.2125,23.6525,24.16,196231664
2/17/2016,24.1675,24.5525,24.0375,24.53,179452972
2/18/2016,24.71,24.7225,24.0227,24.065,156083932
2/19/2016,24,24.19,23.95,24.01,141496692
2/22/2016,24.0775,24.225,23.98,24.22,137123032
2/23/2016,24.1,24.125,23.6375,23.6725,127770532
2/24/2016,23.495,24.095,23.33,24.025,145022980
2/25/2016,24.0125,24.19,23.8125,24.19,110330636
2/26/2016,24.3,24.5059,24.145,24.2275,115964524
2/29/2016,24.215,24.5575,24.1625,24.1725,140865108
3/1/2016,24.4125,25.1925,24.355,25.1325,201628588
3/2/2016,25.1275,25.2225,24.91,25.1875,132678240
3/3/2016,25.145,25.4275,25.1125,25.375,147822968
3/4/2016,25.5925,25.9375,25.3425,25.7525,184220400
3/7/2016,25.5975,25.7075,25.24,25.4675,143663240
3/8/2016,25.195,25.44,25.1,25.2575,126247556
3/9/2016,25.3275,25.395,25.0675,25.28,108806732
3/10/2016,25.3525,25.56,25.0375,25.2925,134054308
3/11/2016,25.56,25.57,25.375,25.565,109632948
3/14/2016,25.4775,25.7275,25.445,25.63,100304248
3/15/2016,25.99,26.295,25.9625,26.145,160270936
3/16/2016,26.1525,26.5775,26.1475,26.4925,153213972
3/17/2016,26.38,26.6175,26.24,26.45,137682820
3/18/2016,26.585,26.625,26.2975,26.48,176820684
3/21/2016,26.4825,26.9125,26.285,26.4775,142010712
3/22/2016,26.3125,26.8225,26.3025,26.68,129777500
3/23/2016,26.62,26.7675,26.475,26.5325,102813980
3/24/2016,26.3675,26.5625,26.2225,26.4175,104531820
3/28/2016,26.5,26.5475,26.265,26.2975,77645488
3/29/2016,26.2225,26.9475,26.22,26.92,124760332
3/30/2016,27.1625,27.605,27.15,27.39,182404596
3/31/2016,27.43,27.475,27.22,27.2475,103553796
4/1/2016,27.195,27.5,27.05,27.4975,103495800
4/4/2016,27.605,28.0475,27.5675,27.78,149424816
4/5/2016,27.3775,27.6825,27.355,27.4525,106314608
4/6/2016,27.5575,27.745,27.3,27.74,105616308
4/7/2016,27.4875,27.605,27.0302,27.135,127207480
4/8/2016,27.2275,27.4425,27.0425,27.165,94326960
4/11/2016,27.2425,27.6525,27.2075,27.255,117630072
4/12/2016,27.335,27.625,27.165,27.61,108929300
4/13/2016,27.7,28.085,27.7,28.01,133029264
4/14/2016,27.905,28.0975,27.8325,28.025,101895692
4/15/2016,28.0275,28.075,27.4325,27.4625,187755876
4/18/2016,27.2225,27.2375,26.735,26.87,243285844
4/19/2016,26.97,27,26.5575,26.7275,129539516
4/20/2016,26.66,27.0225,26.515,26.7825,122444120
4/21/2016,26.7325,26.7325,26.38,26.4925,126210100
4/22/2016,26.2525,26.62,26.155,26.42,134732484
4/25/2016,26.25,26.4125,26.1275,26.27,112126352
4/26/2016,25.9775,26.325,25.9775,26.0875,224064660
4/27/2016,24,24.6775,23.92,24.455,458408568
4/28/2016,24.4025,24.47,23.5625,23.7075,328970760
4/29/2016,23.4975,23.68,23.1275,23.435,274125912
5/2/2016,23.4913,23.52,23.1,23.41,192640416
5/3/2016,23.55,23.935,23.42,23.795,227325108
5/4/2016,23.8,23.975,23.455,23.5475,164101900
5/5/2016,23.5,23.5175,23.17,23.31,143562000
5/6/2016,23.3425,23.3625,22.9625,23.18,174799544
5/9/2016,23.25,23.4425,23.1475,23.1975,131745744
5/10/2016,23.3325,23.3925,23.0275,23.355,134747344
5/11/2016,23.37,23.3925,23.115,23.1275,114876436
5/12/2016,23.18,23.195,22.3675,22.585,305258760
5/13/2016,22.5,22.9175,22.5,22.63,177571060
5/16/2016,23.0975,23.5975,22.9125,23.47,245039024
5/17/2016,23.6375,23.675,23.2525,23.3725,187667756
5/18/2016,23.54,23.8025,23.4725,23.64,168249564
5/19/2016,23.66,23.66,23.3925,23.55,121768400
5/20/2016,23.66,23.8575,23.63,23.805,128103872
5/23/2016,23.9675,24.2975,23.9175,24.1075,152074572
5/24/2016,24.305,24.5225,24.21,24.475,140560696
5/25/2016,24.6675,24.935,24.5275,24.905,154568432
5/26/2016,24.92,25.1825,24.66,25.1025,225324636
5/27/2016,24.86,25.1175,24.8113,25.0875,145364960
5/31/2016,24.9,25.1,24.705,24.965,169228848
6/1/2016,24.755,24.885,24.5825,24.615,116693140
6/2/2016,24.4,24.46,24.1575,24.43,160766400
6/3/2016,24.4475,24.5675,24.3625,24.48,114019552
6/6/2016,24.4975,24.785,24.3875,24.6575,93170016
6/7/2016,24.8125,24.9675,24.74,24.7575,89637800
6/8/2016,24.755,24.89,24.67,24.735,83392524
6/9/2016,24.625,24.9975,24.615,24.9125,106405416
6/10/2016,24.6325,24.8364,24.62,24.7075,126851744
6/13/2016,24.6725,24.78,24.275,24.335,152081976
6/14/2016,24.33,24.6187,24.1875,24.365,127727776
6/15/2016,24.455,24.6025,24.2575,24.285,117780908
6/16/2016,24.1125,24.4375,24.0175,24.3875,125307260
6/17/2016,24.155,24.1625,23.825,23.8325,244032876
6/20/2016,24,24.1425,23.7575,23.775,137647604
6/21/2016,23.735,24.0875,23.669,23.9775,142185432
6/22/2016,24.0625,24.2225,23.8375,23.8875,116876488
6/23/2016,23.985,24.0725,23.8125,24.025,128960748
6/24/2016,23.2275,23.6638,23.1625,23.35,301245424
6/27/2016,23.25,23.2625,22.875,23.01,186488752
6/28/2016,23.225,23.415,23.035,23.3975,161779656
6/29/2016,23.4925,23.6375,23.4075,23.6,146124024
6/30/2016,23.61,23.9425,23.575,23.9,143345424
7/1/2016,23.8725,24.1163,23.8325,23.9725,104106160
7/5/2016,23.8475,23.85,23.615,23.7475,110820840
7/6/2016,23.65,23.915,23.5925,23.8825,123796360
7/7/2016,23.925,24.125,23.905,23.985,100558232
7/8/2016,24.1225,24.2225,24.0125,24.17,115648412
7/11/2016,24.1875,24.4125,24.1825,24.245,95179780
7/12/2016,24.2925,24.425,24.28,24.355,96669852
7/13/2016,24.3525,24.4175,24.21,24.2175,103568684
7/14/2016,24.3475,24.7475,24.33,24.6975,155675988
7/15/2016,24.73,24.825,24.625,24.695,120547960
7/18/2016,24.675,25.0325,24.65,24.9575,145975468
7/19/2016,24.89,25,24.835,24.9675,95119696
7/20/2016,25,25.115,24.9337,24.99,105103872
7/21/2016,24.9575,25.25,24.7825,24.8575,130808112
7/22/2016,24.815,24.825,24.5775,24.665,113254676
7/25/2016,24.5625,24.71,24.23,24.335,161531684
7/26/2016,24.205,24.4925,24.105,24.1675,224959288
7/27/2016,26.0663,26.0875,25.6875,25.7375,369379280
7/28/2016,25.7075,26.1125,25.705,26.085,159479356
7/29/2016,26.0475,26.1375,25.92,26.0525,110934752
8/1/2016,26.1025,26.5375,26.1025,26.5125,152671484
8/2/2016,26.5125,26.5175,26,26.12,135266224
8/3/2016,26.2025,26.46,26.1925,26.4475,120810564
8/4/2016,26.395,26.5,26.32,26.4675,109634600
8/5/2016,26.5675,26.9125,26.545,26.87,162213608
8/8/2016,26.88,27.0925,26.79,27.0925,112148880
8/9/2016,27.0575,27.235,27.0025,27.2025,105260816
8/10/2016,27.1775,27.225,26.94,27,96034020
8/11/2016,27.13,27.2325,26.9625,26.9825,109938024
8/12/2016,26.945,27.11,26.945,27.045,74641736
8/15/2016,27.035,27.385,27.02,27.37,103472836
8/16/2016,27.4075,27.5575,27.3025,27.345,135177792
8/17/2016,27.275,27.3425,27.085,27.305,101423904
8/18/2016,27.3075,27.4,27.255,27.27,87938812
8/19/2016,27.1925,27.4225,27.09,27.34,101472288
8/22/2016,27.215,27.275,26.9625,27.1275,103280920
8/23/2016,27.1475,27.33,27.1325,27.2125,85030676
8/24/2016,27.1412,27.1875,26.92,27.0075,94700324
8/25/2016,26.8475,26.97,26.67,26.8925,100344992
8/26/2016,26.8525,26.9875,26.5775,26.735,111065164
8/29/2016,26.655,26.86,26.5725,26.705,99881200
8/30/2016,26.45,26.625,26.375,26.5,99455780
8/31/2016,26.415,26.6425,26.41,26.525,118649624
9/1/2016,26.535,26.7,26.405,26.6825,106806092
9/2/2016,26.925,27,26.705,26.9325,107209800
9/6/2016,26.975,27.075,26.8775,26.925,107521564
9/7/2016,26.9575,27.19,26.7675,27.09,169457312
9/8/2016,26.8125,26.8175,26.31,26.38,212008104
9/9/2016,26.16,26.43,25.7825,25.7825,186227936
9/12/2016,25.6625,26.43,25.6325,26.36,181171080
9/13/2016,26.8775,27.1975,26.81,26.9875,248704760
9/14/2016,27.1825,28.2575,27.15,27.9425,449361272
9/15/2016,28.465,28.9325,28.3725,28.8925,362452708
9/16/2016,28.78,29.0325,28.51,28.73,319547644
9/19/2016,28.7975,29.045,28.3125,28.395,188092184
9/20/2016,28.2625,28.53,28.1275,28.3925,138057076
9/21/2016,28.4625,28.4973,28.1103,28.3875,144012740
9/22/2016,28.5875,28.735,28.5,28.655,124295936
9/23/2016,28.605,28.6975,27.8875,28.1775,209924604
9/26/2016,27.91,28.3475,27.8875,28.22,119477768
9/27/2016,28.25,28.295,28.085,28.2725,98429648
9/28/2016,28.4225,28.66,28.3575,28.4875,118564340
9/29/2016,28.29,28.45,27.95,28.045,143547960
9/30/2016,28.115,28.3425,27.95,28.2625,145516424
10/3/2016,28.1775,28.2625,28.07,28.13,86807040
10/4/2016,28.265,28.5775,28.1575,28.25,118947340
10/5/2016,28.35,28.415,28.1725,28.2625,85812356
10/6/2016,28.425,28.585,28.2825,28.4725,115117252
10/7/2016,28.5775,28.64,28.3775,28.515,97433772
10/10/2016,28.755,29.1875,28.68,29.0125,144943824
10/11/2016,29.425,29.6725,29.05,29.075,256164172
10/12/2016,29.3375,29.495,29.1875,29.335,150347148
10/13/2016,29.1975,29.36,28.93,29.245,140769624
10/14/2016,29.47,29.5425,29.2825,29.4075,142608764
10/17/2016,29.3325,29.46,29.195,29.3875,94499584
10/18/2016,29.545,29.5525,29.3625,29.3675,98213912
10/19/2016,29.3125,29.44,29.2275,29.28,80138376
10/20/2016,29.215,29.345,29.0825,29.265,96503204
10/21/2016,29.2025,29.2275,29.07,29.15,92770660
10/24/2016,29.275,29.435,29.25,29.4125,94154692
10/25/2016,29.4875,29.59,29.3275,29.5625,192515880
10/26/2016,28.5775,28.925,28.3275,28.8975,264536876
10/27/2016,28.8475,28.965,28.525,28.62,138248180
10/28/2016,28.4675,28.8025,28.3625,28.43,151446648
10/31/2016,28.4125,28.5575,28.3,28.385,105677592
11/1/2016,28.365,28.4425,27.6325,27.8725,175303248
11/2/2016,27.85,28.0875,27.8075,27.8975,113326836
11/3/2016,27.745,27.865,27.3875,27.4575,107730408
11/4/2016,27.1325,27.5625,27.0275,27.21,123347988
11/7/2016,27.52,27.6275,27.365,27.6025,130240000
11/8/2016,27.5775,27.93,27.425,27.765,97016716
11/9/2016,27.47,27.83,27.0125,27.72,236705444
11/10/2016,27.7725,27.7725,26.4575,26.9475,228538164
11/11/2016,26.78,27.2175,26.6375,27.1075,136575592
11/14/2016,26.9275,26.9522,26.02,26.4275,204702016
11/15/2016,26.6425,26.92,26.5398,26.7775,129058040
11/16/2016,26.675,27.5575,26.65,27.4975,235362088
11/17/2016,27.4525,27.5875,27.2075,27.4875,110528012
11/18/2016,27.43,27.635,27.415,27.515,113715668
11/21/2016,27.53,27.9975,27.5025,27.9325,117058284
11/22/2016,27.9875,28.105,27.85,27.95,103862136
11/23/2016,27.84,27.8775,27.5825,27.8075,109705576
11/25/2016,27.7825,27.9675,27.7375,27.9475,45903688
11/28/2016,27.8575,28.1163,27.8475,27.8925,108775932
11/29/2016,27.695,28.0075,27.5175,27.865,114115000
11/30/2016,27.9,28.05,27.5675,27.63,144649032
12/1/2016,27.5912,27.735,27.2575,27.3725,148347448
12/2/2016,27.2925,27.5225,27.2125,27.475,106111988
12/5/2016,27.5,27.5075,27.0625,27.2775,137298160
12/6/2016,27.375,27.59,27.2975,27.4875,104781848
12/7/2016,27.315,27.7975,27.29,27.7575,119994876
12/8/2016,27.715,28.1075,27.65,28.03,108273264
12/9/2016,28.0775,28.675,28.0775,28.4875,137610508
12/12/2016,28.3225,28.75,28.1225,28.325,105497508
12/13/2016,28.46,28.98,28.4375,28.7975,174935244
12/14/2016,28.76,29.05,28.745,28.7975,136127336
12/15/2016,28.845,29.1825,28.8075,28.955,186098176
12/16/2016,29.1175,29.125,28.9112,28.9925,177404536
12/19/2016,28.95,29.345,28.9375,29.16,111117692
12/20/2016,29.185,29.375,29.17,29.2375,85699860
12/21/2016,29.2,29.35,29.195,29.265,95132660
12/22/2016,29.0875,29.1275,28.91,29.0725,104343416
12/23/2016,28.8975,29.13,28.8975,29.13,56997936
12/27/2016,29.13,29.45,29.1225,29.315,73187420
12/28/2016,29.38,29.5041,29.05,29.19,83623568
12/29/2016,29.1125,29.2774,29.1,29.1825,60158076
12/30/2016,29.1625,29.3,28.8575,28.955,122345060
1/3/2017,28.95,29.0825,28.69,29.0375,115127460
1/4/2017,28.9625,29.1275,28.9375,29.005,84472464
1/5/2017,28.98,29.216,28.9525,29.1525,88774348
1/6/2017,29.195,29.54,29.1175,29.4775,127007600
1/9/2017,29.4875,29.8575,29.485,29.7475,134247792
1/10/2017,29.6925,29.845,29.575,29.7775,97848204
1/11/2017,29.685,29.9825,29.65,29.9375,110354372
1/12/2017,29.7237,29.825,29.5525,29.8125,108344880
1/13/2017,29.7775,29.905,29.7025,29.76,104447792
1/17/2017,29.585,30.06,29.555,30,137759372
1/18/2017,30,30.125,29.9275,29.9975,94851844
1/19/2017,29.85,30.0225,29.8425,29.945,102389164
1/20/2017,30.1125,30.1125,29.9337,30,130391568
1/23/2017,30,30.2025,29.9425,30.02,88200872
1/24/2017,29.8875,30.025,29.875,29.9925,92844152
1/25/2017,30.105,30.525,30.07,30.47,130346692
1/26/2017,30.4175,30.61,30.4,30.485,105350304
1/27/2017,30.535,30.5875,30.4,30.4875,82251776
1/30/2017,30.2325,30.4075,30.165,30.4075,121510012
1/31/2017,30.2875,30.3475,30.155,30.3375,196803972
2/1/2017,31.7575,32.6225,31.7525,32.1875,447940160
2/2/2017,31.9937,32.3475,31.945,32.1325,134841644
2/3/2017,32.0775,32.2975,32.04,32.27,98029204
2/6/2017,32.2825,32.625,32.225,32.5725,107383696
2/7/2017,32.635,33.0225,32.6125,32.8825,152735364
2/8/2017,32.8375,33.055,32.805,33.01,92016288
2/9/2017,32.9125,33.1112,32.78,33.105,113399436
2/10/2017,33.115,33.235,33.0125,33.03,80261832
2/13/2017,33.27,33.455,33.1875,33.3225,92141684
2/14/2017,33.3675,33.7725,33.3125,33.755,132904892
2/15/2017,33.88,34.0675,33.655,33.8775,142492400
2/16/2017,33.9175,33.975,33.7099,33.8362,90338220
2/17/2017,33.775,33.9575,33.775,33.93,88792788
2/21/2017,34.0575,34.1875,33.995,34.175,98028624
2/22/2017,34.1075,34.28,34.0275,34.2775,83347728
2/23/2017,34.345,34.37,34.075,34.1325,83152744
2/24/2017,33.9775,34.165,33.82,34.165,87106340
2/27/2017,34.285,34.3588,34.07,34.2325,81029704
2/28/2017,34.27,34.3588,34.175,34.2475,93931440
3/1/2017,34.4725,35.0375,34.3987,34.9475,145658340
3/2/2017,35,35.0697,34.69,34.74,104843936
3/3/2017,34.695,34.9575,34.6475,34.945,86284484
3/6/2017,34.8413,34.9425,34.649,34.835,87000176
3/7/2017,34.765,34.995,34.6975,34.88,69785188
3/8/2017,34.7375,34.95,34.705,34.75,74828944
3/9/2017,34.685,34.6975,34.2625,34.67,88623616
3/10/2017,34.8125,34.8393,34.66,34.785,78451204
3/13/2017,34.7125,34.8575,34.705,34.8,69686868
3/14/2017,34.825,34.9125,34.71,34.7475,61236260
3/15/2017,34.8525,35.1875,34.7563,35.115,102767096
3/16/2017,35.18,35.255,35.065,35.1725,76927992
3/17/2017,35.25,35.25,34.9725,34.9975,175539808
3/20/2017,35.1,35.375,35.0575,35.365,86168152
3/21/2017,35.5275,35.7,34.9325,34.96,158119648
3/22/2017,34.9612,35.4,34.94,35.355,103440660
3/23/2017,35.315,35.3961,35.1525,35.23,81385204
3/24/2017,35.375,35.435,35.0875,35.16,89582252
3/27/2017,34.8475,35.305,34.655,35.22,94300376
3/28/2017,35.2275,36.01,35.155,35.95,133499220
3/29/2017,35.92,36.1225,35.7975,36.03,116694844
3/30/2017,36.0475,36.125,35.875,35.9825,84829008
3/31/2017,35.93,36.0675,35.7525,35.915,78646604
4/3/2017,35.9275,36.03,35.7625,35.925,79942856
4/4/2017,35.8125,36.2225,35.7925,36.1925,79565416
4/5/2017,36.055,36.365,35.9525,36.005,110871416
4/6/2017,36.0725,36.13,35.8625,35.915,84596136
4/7/2017,35.9325,36.045,35.8175,35.835,66688792
4/10/2017,35.9,35.9698,35.725,35.7925,75733588
4/11/2017,35.735,35.8375,35.015,35.4075,121517504
4/12/2017,35.4,35.5375,35.2525,35.45,81400000
4/13/2017,35.4775,35.595,35.2625,35.2625,71291520
4/17/2017,35.37,35.47,35.2175,35.4575,66328376
4/18/2017,35.3525,35.51,35.2775,35.3,58790176
4/19/2017,35.47,35.5,35.1125,35.17,69313500
4/20/2017,35.305,35.73,35.29,35.61,93217420
4/21/2017,35.61,35.67,35.4625,35.5675,69283712
4/24/2017,35.875,35.9875,35.795,35.91,68537332
4/25/2017,35.9775,36.225,35.9675,36.1325,73215752
4/26/2017,36.1175,36.15,35.8441,35.92,80164964
4/27/2017,35.9806,36.04,35.8275,35.9475,56985388
4/28/2017,36.0225,36.075,35.8175,35.9125,83441432
5/1/2017,36.275,36.8,36.24,36.645,134411772
5/2/2017,36.885,37.0225,36.71,36.8775,181408776
5/3/2017,36.3975,36.8725,36.0675,36.765,182788136
5/4/2017,36.63,36.785,36.4525,36.6325,93487488
5/5/2017,36.69,37.245,36.69,37.24,109310900
5/8/2017,37.2575,38.425,37.2575,38.2525,195009652
5/9/2017,38.4675,38.72,38.3625,38.4975,156521452
5/10/2017,38.4075,38.485,38.0275,38.315,103222768
5/11/2017,38.1125,38.5175,38.0775,38.4875,109020232
5/12/2017,38.675,39.105,38.6675,39.025,130108068
5/15/2017,39.0025,39.1625,38.7625,38.925,104038876
5/16/2017,38.985,39.015,38.68,38.8675,80193912
5/17/2017,38.4,38.6425,37.4275,37.5625,203070712
5/18/2017,37.8175,38.335,37.7825,38.135,134272860
5/19/2017,38.345,38.495,38.1575,38.265,107843152
5/22/2017,38.5,38.645,38.2275,38.4975,91865748
5/23/2017,38.725,38.725,38.3275,38.45,79675484
5/24/2017,38.46,38.5425,38.1675,38.335,76876616
5/25/2017,38.4325,38.5875,38.2575,38.4675,76942392
5/26/2017,38.5,38.56,38.3275,38.4025,87710548
5/30/2017,38.355,38.6075,38.3325,38.4175,80507404
5/31/2017,38.4925,38.5425,38.095,38.19,97804656
6/1/2017,38.2925,38.3325,38.055,38.295,65616352
6/2/2017,38.395,38.8625,38.2225,38.8625,111082860
6/5/2017,38.585,38.6125,38.365,38.4825,101326648
6/6/2017,38.475,38.9525,38.445,38.6125,106499704
6/7/2017,38.755,38.995,38.62,38.8425,84278588
6/8/2017,38.8125,38.885,38.6,38.7475,85003192
6/9/2017,38.7975,38.7975,36.505,37.245,259530628
6/12/2017,36.435,36.5225,35.6275,36.355,289229320
6/13/2017,36.79,36.8625,36.2875,36.6475,136661780
6/14/2017,36.875,36.875,35.96,36.29,126124928
6/15/2017,35.83,36.12,35.5525,36.0725,128661492
6/16/2017,35.945,36.125,35.55,35.5675,201444372
6/19/2017,35.915,36.685,35.915,36.585,130165616
6/20/2017,36.7175,36.7175,36.235,36.2525,99600292
6/21/2017,36.38,36.5173,36.1525,36.4675,85063004
6/22/2017,36.4425,36.675,36.28,36.4075,76425176
6/23/2017,36.2825,36.79,36.2775,36.57,141757556
6/26/2017,36.7925,37.07,36.345,36.455,102769444
6/27/2017,36.2525,36.54,35.905,35.9325,99047564
6/28/2017,36.1225,36.5275,35.79,36.4575,88329728
6/29/2017,36.1775,36.2825,35.57,35.92,125997472
6/30/2017,36.1125,36.24,35.945,36.005,92096428
7/3/2017,36.22,36.325,35.775,35.875,57111392
7/5/2017,35.9225,36.1975,35.6809,36.0225,86278228
7/6/2017,35.755,35.875,35.6025,35.6825,96515128
7/7/2017,35.725,36.1875,35.725,36.045,76806848
7/10/2017,36.0275,36.4875,35.8425,36.265,84362544
7/11/2017,36.1825,36.4625,36.095,36.3825,79127344
7/12/2017,36.4675,36.545,36.205,36.435,99537912
7/13/2017,36.375,37.1225,36.36,36.9425,100797492
7/14/2017,36.9925,37.3325,36.8325,37.26,80528244
